-407.7349266,113.9261499,50.12034778,35.33086964,17.22864069,0.717446527,-2.350493284,-5.501828951,-3.591702523,-3.825674762,-1.03468594,-1.755920195,-3.981724706,-4.023395611,-4.750090728,-3.519648421,-4.18752675,-5.757052742,-4.959582104,-1.658181501,-2.985423228,0.908428688,1.68224042,0.44562567,1.056277035,-0.812724582,-3.08434389,-1.156514711,-0.482000862,1.432335167,-0.463110844,0.873542751,2.3680056,4.077090193,3.911049585,3.046678355,3.668992986,2.783573956,0.522876059,-1.414941622,0.532348819,0.634805812,0.570665363,0.441310978,0.520675215,0.551842538,0.491566628,0.465614687,0.542978941,0.609182865,0.563349468,0.499020044,0.07664858,0.028854253,0.043666567,0.044078329,0.105014971,0.33998719,1.510221692,1.431529659,0.404359787,0.219182007,0.115607668,0.329689613,0.147978528,0.694062977,0.962826738,0.825860612,0.099276416,0.034350478,0.011315721,0.01220405,0.186175737,0.305769879,1.666622149,2.281244275,0.355232826,0.026882324,0.001437678,0.03138504,0.035695079,0.003944748,0.096385727,0.08083771,0.001578835,0.003221636,0.003909153,0.007137066,0.001352556,0.000646036,0.005709839,0.004095671,0.000517189,0.000831552,0.001052546,0.000392465,0.000261621,0.001394476,0.005786035,0.000938191,0.000258523,0.000563944,0.00106463,0.000648631,0.011344556,0.003665059,0.000583011,0.000405273,0.000332685,0.000424172,0.001077498,0.000688932,0.001223573,0.001217812,0.0005984,0.001714915,0.000684448,0.00062861,0.00042069,0.000495355,0.000835575,0.000991139,0.00036233,0.000555984,0.000270292,0.000180211,0.000212844,0.00098354,0.000588619,0.000135218,0.000163157,0.000129032,0.000212159,0.000157286,0.000369788,0.000356178,0.000184473,0.000160543,9.77E-05,0.000119954,8.04E-05,7.39E-05,5.08E-05,0.000137463,7.84E-05,0.000181898,0.000138325,0.000197081,9.54E-05,8.25E-05,9.73E-05,7.61E-05,5.13E-05,7.69E-05,0.000127903,0.000128472,0.00030657,0.000125064,0.000130756,8.17E-05,5.97E-05,4.09E-05,3.22E-05,4.21E-05,8.14E-05,6.05E-05,0.000117344,5.46E-05,4.67E-05,0.000123564,0.00010729,4.77E-05,6.37E-05,0.000127002,0.000111006,6.64E-05,6.37E-05,4.63E-05,4.98E-05,3.89E-05,17.00727604,17.50302263,20.89491713,16.77096862,16.48999014,14.73403983,14.24173532,0.009710685,0.004939487,-0.103722495,0.022127358,0.015491695,0.003207197
-386.2224579,107.2354296,42.1850424,26.5642042,16.09600206,-1.875160778,-1.959840357,-0.896372899,-1.911302603,1.443602765,-4.167344856,-4.011397045,-1.745507528,-2.860967967,-6.6570013,-4.091923845,-2.057909439,-4.326506745,-5.737211763,-1.211595616,-0.179497036,0.377354218,1.926056729,-0.084331378,-1.05432726,-1.415358189,-3.800273572,-0.207539079,-1.899803661,1.359770701,3.747405171,2.0578893,2.508527349,1.292567931,-0.544137255,-1.39645682,-1.056921564,1.250402603,-0.790475151,-1.756841334,0.471004659,0.62905685,0.717441891,0.636710037,0.578577163,0.568693198,0.536740351,0.594180017,0.685102897,0.660154641,0.635901787,0.524523318,0.065785834,0.028377411,0.040971736,0.054534547,0.108196784,0.332193052,0.376816868,0.329312624,0.487577402,0.163127079,0.078817289,0.353940217,0.25657076,0.175646741,0.08236267,0.128090395,0.237632235,0.14065118,0.020543168,0.044081084,0.073431527,0.019435444,0.136571303,0.19899999,0.193299601,0.121444286,0.038838181,0.047540805,0.032164685,0.010413272,0.014249638,0.013512321,0.009151975,0.124816271,0.136113998,0.023700135,0.008063035,0.010735506,0.005311635,0.004173115,0.005361356,0.007045745,0.01182814,0.015885245,0.001841052,0.001375113,0.002626991,0.003440296,0.001668387,0.003193643,0.013182649,0.005209781,0.001608838,0.001537364,0.002158785,0.002500089,0.003908686,0.004441232,0.001830808,0.005381543,0.006793752,0.008352986,0.00823427,0.003402678,0.001002535,0.00132201,0.002871922,0.00240034,0.000473219,0.001322171,0.000698445,0.00042663,0.000384187,0.000382774,0.000251213,0.000881261,0.00108645,0.000340397,0.000528704,0.000630981,0.0003926,0.000312328,0.000713059,0.00049629,0.000290103,0.000249128,0.000222055,0.000224815,0.000208868,0.000197711,7.28E-05,0.000101068,0.000114919,0.000135668,0.000112093,0.000191697,8.39E-05,6.78E-05,4.27E-05,6.99E-05,6.32E-05,8.45E-05,6.61E-05,6.43E-05,0.000121423,0.000110762,8.03E-05,7.05E-05,7.48E-05,8.62E-05,0.000132527,0.000150127,0.000314641,0.000295949,0.000345012,0.000201861,0.000161244,0.000184998,0.000184306,0.000179734,0.000191544,0.000166388,0.000173132,0.000110537,0.000106446,8.63E-05,9.06E-05,6.63E-05,15.46432393,16.36719076,19.03164274,17.2050245,17.17561784,16.05712223,15.141798,-0.011968899,0.006123257,-0.012857064,-0.05642087,-0.001374819,-0.009427004
-403.6074203,86.90242656,57.38986453,29.87105265,25.03123112,-0.587685515,2.767255644,-4.616770459,-2.605394162,-0.209402152,-3.586732527,1.082048064,-4.789251276,0.113137435,-6.774429065,-1.461891743,-5.380033719,-4.890690418,-4.764127724,-3.705638925,-2.403095919,-0.09250679,1.976895352,0.759967668,1.217335689,1.212509123,0.117958062,1.992587232,1.894148956,1.363282036,2.47497677,1.169728291,1.461864291,2.741905699,0.4030719,-0.828703174,-1.170575739,0.222860485,-0.821346711,-1.248474514,0.577639743,0.623619626,0.573957435,0.500197571,0.529211714,0.533119661,0.579652372,0.669796101,0.801414681,0.807544903,0.763866577,0.622899073,0.085836366,0.028801579,0.036494818,0.051401726,0.098858963,0.088781521,0.086730178,0.136756995,0.483046399,0.30696502,0.134221957,0.235287808,0.069588825,0.022423521,0.014783891,0.015050515,0.061271884,0.155119983,0.033463287,0.126759803,0.20821229,0.116206427,0.451565894,0.262026566,0.040816883,0.004615242,0.001191601,0.001615733,0.001174668,0.000600409,0.000689632,0.000891272,0.000584231,0.001535884,0.001400526,0.000775068,0.000476424,0.00027063,0.000195842,0.000245684,0.000332917,0.000227565,0.000151698,0.000157545,0.000147364,0.000284543,0.000556027,0.000400094,0.000190887,0.000224953,0.000468369,0.000488404,0.00019719,0.000220412,0.000270921,0.000228449,0.000358663,0.000300285,0.000177232,0.000301477,0.000497035,0.000559997,0.000735523,0.000369328,0.000289559,0.000306788,0.00038992,0.000305745,0.000283096,0.000328869,0.000273935,0.000240148,0.000218354,0.000335986,0.000343256,0.000514667,0.000512715,0.000347401,0.0002783,0.000262345,0.000117166,0.000146205,0.000278115,0.000383584,0.000176505,0.000166537,0.000115256,0.000144221,0.00011231,0.000105987,7.83E-05,0.000106501,8.87E-05,0.000118891,0.000115118,0.000122292,6.53E-05,7.26E-05,7.46E-05,0.000105021,9.96E-05,9.49E-05,8.49E-05,8.14E-05,7.01E-05,4.99E-05,4.83E-05,4.61E-05,5.19E-05,5.46E-05,9.75E-05,0.000143844,0.000147951,0.000221928,0.000509583,0.000742188,0.00084198,0.002052303,0.001557524,0.002311856,0.002438478,0.000886113,0.000957582,0.000743655,0.000735351,0.000479949,0.000651337,0.00029013,14.35955432,16.05452817,18.61611448,14.51453486,15.0971852,16.52549081,15.43922693,0.008257724,0.01995739,-0.070696499,0.040680185,0.009090471,0.015158093
-360.4323339,119.4447926,34.01184912,22.42565158,1.023785058,2.770344768,3.797874529,-8.831212849,-0.487790117,-1.957832393,2.215200545,-1.241550347,-3.119589592,-0.312295182,-4.69445396,-4.553918943,-0.531277023,-2.259226963,-6.068150951,-0.627037606,0.065182869,1.634043968,2.753190374,-0.924469953,-1.449656864,2.145704631,-0.958140324,-0.091115993,0.807869061,2.116517906,3.043424736,-1.021428888,-0.789610783,2.634461198,0.401020369,0.808950028,1.253316405,0.008555376,-0.513576288,-1.605495472,0.651609207,0.73633367,0.606438439,0.549954707,0.595474271,0.545998281,0.573887998,0.601446142,0.687885898,0.730307052,0.686219024,0.617351744,0.171997035,0.039362955,0.055726957,0.125740994,0.276563536,0.284398362,0.117171051,0.13509312,0.650229555,0.867217301,0.575779512,0.270233948,0.100806584,0.386632186,0.383540686,1.179491445,0.455624873,0.547313313,0.232533729,0.274177233,0.545942341,0.338580594,1.996198568,1.407537259,0.441373737,0.073926521,0.171211617,0.329770262,0.11977061,0.023953147,0.032141948,0.067333004,0.073463162,0.025831673,0.023412104,0.054715589,0.095377141,0.067839165,0.00575119,0.009554515,0.016208199,0.098716884,0.032413213,0.00654239,0.008656553,0.079677813,0.119954983,0.009342244,0.005597162,0.017547853,0.044171725,0.021870997,0.006311914,0.009933246,0.007276004,0.003626859,0.003089932,0.005012122,0.00321722,0.004378607,0.00715334,0.008997056,0.007746345,0.002736786,0.000908093,0.001822104,0.001798114,0.003005423,0.001084351,0.000809329,0.000874163,0.000688238,0.001229984,0.000621401,0.000877425,0.000585615,0.002385615,0.002641581,0.003314336,0.00178281,0.001328786,0.001405163,0.002769211,0.001256998,0.000846588,0.001358989,0.000743551,0.000641499,0.000465491,0.000758664,0.00106004,0.000580882,0.001216922,0.001975899,0.001289389,0.001397047,0.000506357,0.000609134,0.00038251,0.000342423,0.000195358,0.000395308,0.000346668,0.000347872,0.000240974,0.000113761,6.11E-05,6.36E-05,6.58E-05,6.52E-05,4.35E-05,4.90E-05,5.60E-05,4.27E-05,3.88E-05,3.45E-05,3.56E-05,4.60E-05,5.41E-05,5.23E-05,7.06E-05,7.86E-05,8.27E-05,5.98E-05,7.76E-05,6.26E-05,5.80E-05,4.48E-05,15.19285773,15.63703622,18.43171476,17.90413597,17.27184758,17.77005113,15.15719861,-0.002018819,-0.000877025,-0.067405803,-0.046507186,0.010089115,-0.006558625
-407.2116217,115.9102261,39.2563314,22.38071406,10.72816238,6.798653582,0.698814717,-5.708022346,-1.084540015,-1.273777412,-2.198679948,-1.582935975,-4.149599749,-3.658520947,-1.738211193,-3.619875434,-5.533967744,-2.374129233,-1.923611792,-1.669405605,-1.203662846,-1.496554328,0.119470804,-0.346781436,-0.367875146,1.102968162,-0.557384046,-1.559187174,-1.778442339,-1.03675055,-0.244486352,2.518652254,5.419029994,8.193591085,5.57608442,2.646033164,0.702724292,0.071548722,-0.354093488,-0.697435972,0.684722417,0.65840023,0.542211598,0.540100862,0.651850885,0.673417649,0.709568599,0.662646307,0.664055492,0.688493015,0.608424338,0.539673718,0.086291759,0.023651015,0.021888929,0.033836847,0.071816722,0.0664652,0.323799092,0.479586733,0.227108993,0.10669868,0.038857664,0.034721917,0.019641905,0.087447405,0.223011366,0.26294155,0.083951773,0.031926496,0.006437214,0.006052819,0.018625114,0.078301891,0.315012962,0.249226899,0.051568736,0.012589085,0.00220432,0.006766158,0.026892245,0.009526971,0.046865031,0.069859012,0.023540276,0.004522441,0.00438985,0.006260269,0.010488036,0.018793849,0.01125802,0.013235462,0.005500038,0.003007831,0.002654164,0.001909581,0.002919614,0.002564823,0.005167214,0.002439055,0.001348938,0.001609652,0.00787453,0.005352065,0.001880101,0.00294697,0.00232875,0.000976566,0.001743132,0.001922578,0.00107874,0.001656879,0.000964512,0.001371383,0.00127381,0.000598253,0.000230275,0.000372693,0.000268019,0.000548291,0.000544541,0.000162409,0.000145366,0.000148119,0.000168952,0.000130177,7.57E-05,0.000109976,7.34E-05,7.85E-05,0.000110187,0.000131088,5.52E-05,4.72E-05,0.000121458,7.01E-05,0.000130179,8.02E-05,8.86E-05,0.000121197,9.15E-05,9.19E-05,0.000104686,7.61E-05,0.000103827,0.000102181,6.02E-05,5.30E-05,3.36E-05,3.47E-05,3.50E-05,3.55E-05,2.91E-05,3.69E-05,3.46E-05,3.03E-05,3.00E-05,2.91E-05,2.48E-05,2.49E-05,2.07E-05,1.93E-05,1.91E-05,1.83E-05,2.08E-05,2.02E-05,1.95E-05,2.18E-05,2.12E-05,2.00E-05,2.20E-05,1.86E-05,1.91E-05,2.00E-05,2.18E-05,1.81E-05,2.25E-05,2.00E-05,1.91E-05,1.64E-05,15.59253638,15.17075032,19.55155547,16.20553779,15.90125057,14.85526247,14.10259575,-0.004964563,0.018006448,-0.057300806,-0.044806822,0.009259108,-0.002241017
-421.2267451,92.0115401,61.21024792,29.64326115,20.08621276,3.823236909,0.019239035,-2.731947296,-2.19040814,-0.840024477,-2.572664282,-0.334934804,-3.98371213,-3.679003232,-4.281020712,-2.839525239,-4.362052848,-2.951524342,-0.791404806,-1.143219134,-1.910921216,-1.189382949,0.022686428,0.951696005,0.583896908,0.280710456,-0.308842862,0.049678976,0.222473035,1.470851147,1.5946795,2.088308051,3.209482336,3.728038954,1.322795404,1.276131165,0.090177467,0.112011148,0.553934068,-0.942159988,0.612395217,0.717583468,0.624196402,0.571505899,0.630606646,0.636381156,0.678572185,0.73657975,0.785887788,0.800008543,0.794168317,0.66956265,0.078935026,0.028390911,0.027052001,0.03994626,0.079939371,0.060835492,0.104396871,0.188817898,0.191717187,0.128437626,0.043699812,0.043887447,0.021369532,0.037511584,0.039252238,0.108041119,0.051528374,0.029858133,0.005850062,0.006903555,0.030763849,0.018324335,0.117477655,0.131962425,0.063666379,0.019531378,0.001252557,0.012080855,0.011928851,0.00164416,0.003190472,0.005851653,0.002603633,0.001072066,0.001455689,0.000792249,0.000258324,0.000232524,0.001213502,0.001406345,0.000728355,0.000468556,0.000194656,0.000196459,0.00012638,0.000172835,0.000309782,0.000256139,0.000122647,8.15E-05,0.000133273,0.000102975,0.000125718,0.000386324,0.000258175,0.000128924,8.98E-05,0.000124087,0.000196431,0.000305389,0.000197864,0.000145409,0.000367523,0.00028049,0.000103682,0.000164353,0.000237766,0.000361603,0.000206773,0.000141976,8.22E-05,0.000126419,0.000141927,9.52E-05,5.47E-05,6.99E-05,5.10E-05,4.58E-05,6.22E-05,7.31E-05,5.90E-05,5.16E-05,8.23E-05,6.03E-05,8.76E-05,0.000142324,0.000107851,7.47E-05,7.42E-05,5.15E-05,5.90E-05,4.41E-05,4.30E-05,6.39E-05,5.93E-05,8.12E-05,4.68E-05,5.47E-05,4.67E-05,5.69E-05,5.42E-05,7.01E-05,4.80E-05,7.00E-05,6.91E-05,6.71E-05,5.20E-05,6.61E-05,0.00011278,0.000140389,0.000157786,0.000154255,0.000179949,0.000166182,0.001028692,0.000746767,0.000470385,0.000614266,0.000822527,0.000702529,0.000958517,0.000770034,0.000764564,0.000485287,0.000473271,0.000393628,0.000482118,0.000295262,14.08080465,14.92751893,18.07706531,15.0762311,14.29915706,15.2313739,14.41469208,-0.010993029,0.007398078,-0.026110206,-0.025853054,0.004976698,-0.00720135
-413.0003371,110.7043069,50.75586222,26.40961011,6.78694388,3.562718291,2.738512151,-1.972931488,-1.431700554,-1.392041647,-2.761648733,-1.015151353,-4.232238822,-5.176410494,-5.540122109,-2.274372376,-2.430968065,-1.851889651,-1.540365775,-2.213874825,-1.58399504,0.525845806,0.901535432,-0.056593465,-0.72241339,-0.876310144,-1.315410376,-0.531096993,-0.657036486,0.802462328,1.593486152,2.857549545,5.271277505,6.103020008,3.372850884,3.109399924,1.977547293,0.649040469,-0.103037506,-2.240096741,0.608341576,0.600648391,0.537122816,0.522736753,0.624599269,0.621834911,0.654642598,0.643006237,0.659192026,0.677295545,0.566801781,0.490682543,0.090979508,0.027058197,0.025834776,0.039927176,0.059415988,0.083840627,0.260241673,0.39192063,0.248245156,0.171713527,0.041110555,0.047112761,0.035743891,0.089252467,0.183614472,0.276743969,0.161258288,0.044707393,0.008495059,0.014266122,0.020170271,0.056802536,0.361231306,0.239964721,0.1093876,0.015814324,0.003165306,0.008272936,0.055215454,0.056415415,0.025397334,0.025503789,0.007914601,0.00854164,0.008263285,0.015985837,0.008020875,0.008166336,0.002420366,0.002388714,0.003687537,0.001633952,0.001813233,0.004145039,0.004140218,0.003513008,0.002563274,0.001677933,0.001170287,0.001102108,0.002175572,0.001392397,0.000165343,0.000229899,0.000366585,0.000173383,0.000216711,0.000198356,7.23E-05,0.000180201,0.000171711,0.000308256,0.000194145,9.97E-05,8.34E-05,0.000123418,0.000167454,0.000113885,7.58E-05,0.00022454,0.000194597,9.30E-05,0.00013783,0.000190466,6.40E-05,6.37E-05,8.90E-05,7.29E-05,7.50E-05,9.13E-05,8.31E-05,7.44E-05,0.000182693,0.000171041,0.000113147,0.00034957,0.000217893,0.000220747,0.000197465,0.000104464,0.000115496,9.65E-05,7.25E-05,0.000137878,8.50E-05,0.000110314,3.89E-05,5.22E-05,4.81E-05,5.99E-05,6.16E-05,6.97E-05,4.84E-05,4.79E-05,4.76E-05,3.37E-05,7.06E-05,5.31E-05,5.75E-05,4.84E-05,4.41E-05,5.56E-05,8.37E-05,3.90E-05,0.0001033,0.000102622,7.98E-05,0.000114638,6.80E-05,4.26E-05,9.19E-05,5.76E-05,3.42E-05,4.19E-05,4.61E-05,2.79E-05,3.54E-05,2.40E-05,15.58898788,15.7198742,18.3877515,17.68253189,14.95966832,15.11727566,14.16570111,0.014199952,0.010103743,-0.079208677,0.008117273,0.011826758,0.011807201
-413.8387118,104.3196249,55.88869662,29.51602861,17.86042429,3.461667959,0.772016167,-4.535876931,-2.490700165,-1.104833469,-2.85411271,-1.494401844,-2.828181238,-3.233775061,-5.027842642,-2.466721986,-5.110905049,-4.713081621,-5.908284764,-2.885583462,-1.921240233,-0.275151927,-0.198974361,-0.476250463,-0.644291621,-1.985651638,-1.793236036,0.666213774,2.976654315,3.630367248,4.257260707,3.046659139,2.885700787,3.004621283,0.049977597,-1.053383729,-0.892096694,-0.20798479,-0.389090572,-0.46624901,0.454173247,0.588316882,0.63244141,0.534018259,0.523810802,0.535189312,0.522718221,0.621039153,0.743130109,0.785693166,0.725347475,0.555379329,0.059649732,0.027275086,0.050173428,0.047088255,0.081271147,0.14479713,0.171151411,0.445898403,0.8836593,0.416335337,0.0594711,0.077055853,0.030987646,0.039836662,0.03251006,0.03306819,0.104410119,0.121753043,0.064128402,0.035767317,0.010933974,0.004694862,0.036097053,0.120425385,0.160715144,0.105986852,0.025547552,0.020838222,0.012027057,0.001696959,0.000739823,0.000792103,0.002721547,0.101958825,0.06532023,0.007037023,0.001432104,0.000835669,0.000361771,0.000272816,0.000261838,0.00208579,0.002514318,0.000836748,0.00029136,0.00045829,0.000626989,0.000419423,0.000170632,0.001056586,0.003379681,0.001263461,0.000405215,0.000328087,0.000310796,0.000756266,0.000990023,0.000436089,0.000160217,0.000253244,0.000312715,0.000505182,0.000334157,0.000224351,0.000294555,0.000196111,0.000235601,0.000149506,7.56E-05,9.09E-05,0.000108169,9.41E-05,8.65E-05,7.30E-05,6.83E-05,0.000105044,0.000103733,6.28E-05,0.000107775,9.49E-05,7.90E-05,4.73E-05,9.55E-05,0.000106286,7.82E-05,7.72E-05,6.06E-05,6.99E-05,6.04E-05,6.91E-05,6.57E-05,7.03E-05,5.44E-05,7.05E-05,6.17E-05,5.38E-05,3.68E-05,5.20E-05,3.94E-05,4.67E-05,4.55E-05,4.80E-05,4.12E-05,3.75E-05,5.64E-05,4.99E-05,5.99E-05,4.63E-05,4.44E-05,6.01E-05,7.39E-05,7.56E-05,7.21E-05,6.87E-05,0.000130553,0.000141382,0.000238745,0.00087596,0.000863879,0.000970452,0.001539304,0.000541871,0.000722408,0.000546681,0.000406017,0.000264703,0.000305659,0.000131251,14.04708947,16.01652866,19.18695128,16.21324735,15.02950529,15.01031559,15.00599343,-0.00575508,0.002123604,-0.088345211,-0.016814142,0.013857999,-0.005881669
-402.7956846,107.9449842,43.42527783,27.21909183,7.321222446,4.603964165,2.106754313,-2.487788637,-3.25461191,-1.73418708,-1.208174453,-2.706061048,-3.578628224,-4.59844334,-3.678979012,-2.636764039,-3.806062303,-2.421920664,-3.477593697,-2.976669929,-1.026639984,-0.96116445,-0.67260003,-1.272594001,-0.973364292,1.612725541,3.273942261,3.725326971,1.633521336,0.591357229,0.581914667,-0.583847817,1.757622963,5.663277443,4.067137931,3.641464206,2.911468898,0.935573611,0.399499779,-1.183841832,0.624870197,0.549952033,0.504602897,0.568896183,0.666560897,0.626012762,0.617708078,0.615365775,0.657850378,0.751648754,0.645446019,0.536800579,0.074986846,0.03071986,0.02696113,0.032335632,0.065843473,0.053242645,0.250023061,0.53019619,0.785513874,1.049238647,0.139801274,0.031529446,0.021529583,0.139454867,0.290200629,0.259819513,0.096357337,0.063544595,0.250720823,0.537783099,0.137084118,0.121033306,0.317890541,0.098845278,0.022713846,0.006419607,0.003134305,0.020384243,0.165340464,0.141888905,0.019895351,0.019962137,0.002888993,0.001715491,0.007663743,0.030939348,0.016763447,0.03603071,0.017182393,0.019056305,0.002230782,0.000837389,0.000783811,0.001444387,0.005287193,0.016755646,0.017336692,0.006488086,0.001037985,0.002328411,0.011793435,0.014926436,0.005047876,0.004547112,0.001073509,0.000742707,0.002988218,0.00467808,0.00074436,0.00027607,0.000426958,0.001532701,0.001480059,0.000346333,0.000107593,0.000173141,0.000255887,0.000397458,0.000344985,0.000265663,0.000340892,0.000179158,0.000965159,0.000785518,0.000109664,0.000116794,0.000545439,0.001149683,0.000456569,0.000396591,0.00049117,0.000353514,0.00115686,0.000452913,0.001236924,0.000518974,0.00046115,0.001331842,0.001350871,0.000222443,0.000608124,0.000456544,9.54E-05,0.000356174,0.000194724,0.000101425,5.82E-05,8.16E-05,8.94E-05,0.000159585,0.000164008,0.000233813,0.000239835,0.000400018,0.000148243,0.00025258,0.000139248,0.000122758,0.000234699,0.000255192,0.00021705,0.000255221,0.000273824,0.000196784,0.00050944,0.000271012,0.000139488,0.000175774,9.22E-05,0.000112077,0.000131663,8.12E-05,0.000143829,0.000111762,0.000107618,6.47E-05,5.77E-05,3.20E-05,15.05300093,16.88792321,19.20287925,18.01545912,15.76948765,15.16666216,14.47906872,0.011529861,0.020028306,-0.056598008,0.021525352,0.017118254,0.013438304
-398.820583,108.9249687,45.6411609,28.03993855,10.05387583,5.198473278,-1.447463477,-4.223756305,1.816764351,-1.272337142,-4.258305178,0.121681962,1.27335699,-4.600056693,-5.292394049,-4.030341886,-5.477351114,-2.185739074,-2.196245725,-2.300976134,-1.256164396,-1.150090822,-0.163807582,-1.0469656,-1.491441751,0.250750624,1.168022491,1.369983577,1.263301932,1.325962681,-0.125803753,1.633546956,4.866873558,5.970894985,2.555931751,-0.936472307,-1.313118208,2.177508545,1.304830577,-1.783462633,0.487641342,0.612878874,0.60314634,0.495807896,0.514435919,0.605765489,0.583249599,0.637457136,0.637818108,0.642780028,0.693773147,0.555258205,0.092317989,0.033097302,0.034738579,0.047682037,0.125185288,0.093869811,0.210658648,0.313047909,0.398541697,0.328041107,0.057395489,0.044334423,0.028346632,0.053024399,0.083448353,0.157839616,0.095916957,0.09104529,0.05719687,0.061893405,0.030207664,0.018497661,0.090889026,0.125547041,0.131522191,0.066975923,0.003979165,0.03996006,0.195001534,0.063554205,0.009276042,0.009411634,0.008437777,0.004386344,0.002242281,0.002904403,0.001938282,0.008872251,0.02780679,0.02844707,0.003838625,0.001927461,0.000759367,0.000407347,0.000705938,0.001393227,0.005794893,0.012516201,0.001703488,0.000446184,0.000261615,0.000186456,0.000139966,0.000490826,0.004602556,0.002697595,0.001551085,0.000606093,0.000147177,0.000429649,0.014465929,0.021162503,0.002483902,0.000720405,0.000295854,0.000206838,0.000858825,0.001083825,0.000596863,0.000318217,0.00031163,0.00029196,0.000123729,0.00012989,0.000116406,0.000194372,0.000114556,7.59E-05,5.36E-05,0.00012582,0.000100649,5.25E-05,0.00010524,0.00016384,0.000128711,0.000139908,0.000139044,0.000255304,0.000319241,0.000362153,0.000469822,0.000191416,0.000112725,0.000170639,0.000128383,0.00021386,8.59E-05,0.000128556,7.29E-05,0.000151718,0.000136864,0.000177786,0.000123278,0.000134967,0.000138507,0.000128134,0.00010436,0.000118683,0.00013763,9.92E-05,0.000111458,0.000106634,0.000147186,0.000136581,0.000253014,0.000207906,0.000175003,0.000255172,0.000200338,0.000150723,0.000233674,0.000149758,0.000218055,0.000167707,0.000132853,9.89E-05,9.92E-05,6.28E-05,15.1637808,15.27605015,20.21901361,17.90264082,15.54543687,15.28104294,14.2138548,0.000800939,0.007684602,-0.029313351,-0.066293859,-0.000527124,-0.013369674
